record_index,record_id,work_id,title,auto_level_source,auto_route_family_source,screen_priority_score_source,manual_queue_rank_source,final_level,include_final,exclusion_code,route_family_final,reviewer,review_basis,evidence_location,decision_notes,project_family_id,family_is_primary_work,family_grouping_basis,preferred_record_id,is_preferred_manifestation,dedup_rule
425,REC-52B9F62BBB664FC3,WORK-10AC642EACF002E1,Triple-Hoisted Baby-Step Giant-Step Linear Transformation over CKKS Homomorphic Encryption and Hardware Accelerator,B,,9,4,X,False,X_DUPLICATE,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-52B9F62BBB664FC3:title+abstract,The title and abstract duplicate preferred record REC-FB33D5E71B559051 and the mapping marks this v1 manifestation as an exact-arXiv duplicate.,PF-2A3E2BF6A0AFBCEE,True,single_work_family; no explicit cross-work release or extension evidence,REC-FB33D5E71B559051,False,exact_arxiv
426,REC-FB33D5E71B559051,WORK-10AC642EACF002E1,Triple-Hoisted Baby-Step Giant-Step Linear Transformation over CKKS Homomorphic Encryption and Hardware Accelerator,B,,9,4,D,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-FB33D5E71B559051:title+abstract,The abstract implements a memory-optimized FPGA linear-transformation accelerator for privacy-preserving neural and LLM workloads under CKKS encryption.,PF-2A3E2BF6A0AFBCEE,True,single_work_family; no explicit cross-work release or extension evidence,REC-FB33D5E71B559051,True,preferred_manifestation
427,REC-0D2FAB7474469C66,WORK-7578E0474097F144,Building Reliable Arithmetic Multipliers Under NBTI Aging and Process Variations,X,,5,6,D,True,,,codex-title-abstract-screen,title_abstract+local_full_text,"survey/build/phase1_mapping.csv#record_id=REC-0D2FAB7474469C66:title+abstract;LLM-inference-on-FPGA-papers/papers/2605.18444v1.pdf#text-search=""Cadence simulations""",The sign-invariance technique is integrated into systolic-array multipliers and is explicitly designed to transfer across AI accelerators including FPGAs.,PF-409E247500F4F0CB,True,single_work_family; no explicit cross-work release or extension evidence,REC-0D2FAB7474469C66,True,unique
428,REC-4B81C38EF3EA8055,WORK-4DF889B4362107B9,Discrete Wavelet Transform for Serial X-ray Crystallography Image Segmentation,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-4B81C38EF3EA8055:title+abstract,"The abstract centers on an unrelated workload (Upcoming LCLS-II/II-HE operation at repetition rates approaching 1MHz demands on-detector data reduction to manage the resulting data volumes) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-4B81C38EF3EA8055,True,unique
429,REC-0C1041A492BBE78B,WORK-0D23C125FBBF7BBC,HSCO-Bench: An Agent-Driven End-to-End Hardware-Software Co-design Benchmark for Systems-on-Chip,A,,11,1,X,False,X_LLM_FOR_EDA,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-0C1041A492BBE78B:title+abstract,HSCO-Bench measures whether LLM agents can generate and integrate accelerator-rich FPGA SoCs rather than executing the LLM itself.,,False,,REC-0C1041A492BBE78B,True,unique
430,REC-10744E88807F3025,WORK-F9BEB64E51C0FD3F,MailoHLS: Multi-Adapter Structure-Aware Learning for Pareto-Driven HLS Pragma Optimization,B,HLS,12,4,X,False,X_LLM_FOR_EDA,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-10744E88807F3025:title+abstract,The abstract uses an LLM and graph model to choose HLS pragmas and optimize FPGA designs.,,False,,REC-10744E88807F3025,True,unique
431,REC-3997FA16D99A7164,WORK-0C5876E71D35C1A4,Towards Autonomous Accelerator Design: FPGA Accelerator Generation with SECDA,A,,11,1,X,False,X_LLM_FOR_EDA,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-3997FA16D99A7164:title+abstract,"SECDA-DSE uses an LLM to generate and explore FPGA accelerator designs for simple kernels, making the LLM part of EDA automation.",,False,,REC-3997FA16D99A7164,True,unique
432,REC-02EB72AEF9B113D9,WORK-932D47CAB99B7F0C,ITME: Inference Tiered Memory Expansion with Disaggregated CXL-Hybrid Memories,B,,11,4,D,True,,CPU_FPGA_FALLBACK,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-02EB72AEF9B113D9:title+abstract,The abstract prototypes FPGA-backed tiered memory for LLM weights prefix state and oversized KV caches in a CPU-offload system.,PF-81A88A3246B98108,True,single_work_family; no explicit cross-work release or extension evidence,REC-02EB72AEF9B113D9,True,unique
433,REC-A0B0390046E2E6F5,WORK-E3C23A5A06FB662D,Tiara: A Programmable Line-Rate ISA for Remote Memory Access,B,OVERLAY,11,4,D,True,,OVERLAY,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-A0B0390046E2E6F5:title+abstract,The abstract implements a programmable FPGA NIC instruction set and evaluates disaggregated PagedAttention and mixture-of-experts gathers.,PF-8E70922F1F2389D8,True,single_work_family; no explicit cross-work release or extension evidence,REC-A0B0390046E2E6F5,True,unique
434,REC-4C1B20A6E3DE81C3,WORK-043BA2068422D2D7,NEURON-Fabric: CXL-Side Low-Bit Gradient Aggregation for Distributed Training,B,,6,4,D,True,,CPU_FPGA_FALLBACK,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-4C1B20A6E3DE81C3:title+abstract,The abstract synthesizes a near-memory FPGA datapath for low-bit distributed-Transformer gradient aggregation that transfers to collective offload.,PF-9600A0A910FA9C12,True,single_work_family; no explicit cross-work release or extension evidence,REC-4C1B20A6E3DE81C3,True,unique
435,REC-72DC5BAC04D90C54,WORK-0139482664CC6D3D,Comparative Performance Analysis of NIST PQC Standards: From STM32 Software Limitations to FPGA-SoC Acceleration,X,,1,3,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-72DC5BAC04D90C54:title+abstract,The FPGA-SoC accelerates Dilithium NTT for post-quantum signatures and provides no LM-relevant hardware path.,,False,,REC-72DC5BAC04D90C54,True,unique
436,REC-1C97721CCD37B094,WORK-C17F1C5F4F33655A,NeuronFabric: A Software Reference Architecture for On-Chip Transformer Training with Local Adam,B,,5,4,X,False,X_TRAINING_ONLY,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-1C97721CCD37B094:title+abstract,The abstract explicitly provides only a software reference for future on-chip Transformer training and states that no FPGA measurements are included.,,False,,REC-1C97721CCD37B094,True,unique
437,REC-0EFADB30331858A2,WORK-7A99FC1B33CD890B,A High-Precision Frequency Locking Method Based on All-Phase FFT Demonstrated on a Crystal Oscillator with Rubidium Clock Reference,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-0EFADB30331858A2:title+abstract,"The abstract centers on an unrelated workload (This article proposes a novel frequency-locking method based on frequency-domain unbiased phase estimation (FDUPE) for high-precision frequency control) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-0EFADB30331858A2,True,unique
438,REC-C63FAD4BB750FE4C,WORK-CDB436B695CE5A3C,Multi-Level Resistive Synapses for On-Chip Neural Networks: A Physics-Based Design of a Memristive Crossbar Fabric with Quasi-Continuous Conductance States,B,,14,4,D,True,,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-C63FAD4BB750FE4C:title+abstract,The abstract supplies a memristive-FPGA blueprint with an in-memory self-attention engine and ternary BitNet datapath based on projected efficiency.,PF-E6C6805F0822A92A,True,single_work_family; no explicit cross-work release or extension evidence,REC-C63FAD4BB750FE4C,True,unique
439,REC-25D1D3FB6640874F,WORK-24598D19210758BA,"HeteroViT: A Versatile Single-Layer Vision Transformer Concept, Co-Designed for Distributed Real-Time Data Reduction on Scientific Detectors",A,,10,1,D,True,,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-25D1D3FB6640874F:title+abstract,HeteroViT proposes an ASIC-FPGA-GPU mapping for a single-layer ViT but explicitly states that it is a concept with no hardware demonstration.,PF-3892C944A05A6E62,True,single_work_family; no explicit cross-work release or extension evidence,REC-25D1D3FB6640874F,True,unique
440,REC-63FB82EAD3C7188A,WORK-52B6DB71CE1A8E32,"CHIA: An open-source framework for principled, agentic AI-driven hardware/software co-design research",B,PARAMETERIZED_RTL,9,4,X,False,X_DUPLICATE,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-63FB82EAD3C7188A:title+abstract,The title and abstract duplicate preferred record REC-922C6E25EEDB6165 and the mapping marks this v2 manifestation as an exact-arXiv duplicate.,,False,,REC-922C6E25EEDB6165,False,exact_arxiv
441,REC-922C6E25EEDB6165,WORK-52B6DB71CE1A8E32,"CHIA: An open-source framework for principled, agentic AI-driven hardware/software co-design research",B,PARAMETERIZED_RTL,9,4,X,False,X_LLM_FOR_EDA,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-922C6E25EEDB6165:title+abstract,The abstract uses agentic AI for RTL implementation simulation alignment and architecture optimization across FPGA and ASIC tools.,,False,,REC-922C6E25EEDB6165,True,preferred_manifestation
442,REC-90FA67A1B637BEA1,WORK-4D0993E80DC312D2,Intrinsically Stable Spiking Neural Networks: Overcoming the Performance Barrier in the Absence of Batch Normalization,B,,8,4,D,True,,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-90FA67A1B637BEA1:title+abstract,The abstract removes runtime normalization from spiking Transformer models and reports a 96.4 percent FPGA LUT reduction for neuron hardware.,PF-9E95DBA8B0B61A57,True,single_work_family; no explicit cross-work release or extension evidence,REC-90FA67A1B637BEA1,True,unique
443,REC-CC1778CFFA15521D,WORK-003EF2CAF21772CA,FlexViT: A Flexible FPGA-based Accelerator for Edge Vision Transformers,A,DATAFLOW,14,1,B,True,,CPU_FPGA_FALLBACK,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-CC1778CFFA15521D:title+abstract,FlexViT offloads fully connected and convolutional ViT layers to a runtime-reconfigurable FPGA GEMM engine and reports whole-model CPU-FPGA speedup.,PF-8063DD67AA53A959,True,single_work_family; no explicit cross-work release or extension evidence,REC-CC1778CFFA15521D,True,unique
444,REC-108DD28A7C9AB62D,WORK-87033E0A8219A09D,High-Performance NTT Accelerators for PQC leveraging Unified Redundant Arithmetic and Fine-Tuned Microarchitecture,X,,1,3,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-108DD28A7C9AB62D:title+abstract,"The optimized butterflies, redundant arithmetic, and Montgomery multipliers target PQC NTT/INTT rather than transformer computation.",,False,,REC-108DD28A7C9AB62D,True,unique
445,REC-01720AD4700AA4A1,WORK-9DBAD599AAE207AE,Approximate Attention Weighting for Sustainable FPGA-Based Vision Transformer Inference,B,,10,4,D,True,,PARAMETERIZED_RTL,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-01720AD4700AA4A1:title+abstract,The abstract implements a BRAM-free piecewise-linear natural-exponential attention and Softmax row core on a Zynq-7020 FPGA.,PF-88D796C6840BFD27,True,single_work_family; no explicit cross-work release or extension evidence,REC-01720AD4700AA4A1,True,unique
446,REC-DCFB2D3622A71A68,WORK-D3E4F7D8ADDAB7E9,Hardware-Enforced Semantic Coordination for Safety-Critical Real-Time Autonomous Systems,B,,9,4,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-DCFB2D3622A71A68:title+abstract,The abstract maps only autonomous-system coordination semantics to FPGA while leaving LLM reasoning in software and performs no model inference.,,False,,REC-DCFB2D3622A71A68,True,unique
447,REC-C963AD29DE58DB45,WORK-928EA6B97FB61C3A,ELiTeFormer: An Efficient Transformer for FPGAs,A,HLS,19,1,A,True,,HLS,codex-title-abstract-screen,title_abstract+local_full_text,survey/build/phase1_mapping.csv#record_id=REC-C963AD29DE58DB45:title+abstract; LLM-inference-on-FPGA-papers/papers/2607.03652v1.pdf#section=4.3.2.ELiTeFormer_1B_Latency_Profile&search=employs_Vitis_HLS_to_generate_RTL,ELiTeFormer deploys a decoder-only ternary linear-attention LM through Vitis HLS and measures multi-token generative inference on VCK5000.,PF-F284524C8FAF1FF5,True,single_work_family; no explicit cross-work release or extension evidence,REC-C963AD29DE58DB45,True,unique
448,REC-EA143A4A252C95C7,WORK-21314B2F4925C448,Quantum Software Engineering in Practice: FPGA and AI Integration for Quantum Certification,B,,9,4,X,False,X_NO_EVIDENCE,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-EA143A4A252C95C7:title+abstract,The abstract reports only ideal quantum simulation with LLM-guided optimization and defers FPGA or real-device certification to future work.,,False,,REC-EA143A4A252C95C7,True,unique
449,REC-07755277A14E36BC,WORK-705E62583203237A,ATLAS: Automated HLS for DL-Optimized FPGAs,B,HLS,13,4,C,True,,HLS,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-07755277A14E36BC:title+abstract,The abstract presents an automated model-to-HLS-to-RTL flow and evaluates full Transformer models on an FPGA architecture with tensor hardblocks.,PF-B742321D4A74CCA9,True,single_work_family; no explicit cross-work release or extension evidence,REC-07755277A14E36BC,True,unique
450,REC-6A586600EEDCB118,WORK-8D9EF9A9E1E53F36,Effectiveness of Using Remote Laboratory in Promoting Simulation and Verification Tools,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-6A586600EEDCB118:title+abstract,"The abstract centers on an unrelated workload (The transition to remote learning during the pandemic has necessitated the development of new methods for conducting hands-on experiments) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-6A586600EEDCB118,True,unique
451,REC-3C1BB60FF7107D12,WORK-3CAB3D32CF889A6E,Machine Learning-Based Reconstruction for Resistive Silicon Sensors,B,HLS,11,4,C,True,,HLS,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-3C1BB60FF7107D12:title+abstract,The abstract reports FPGA-tested recurrent reconstruction through HLS and extends the same model route toward topology-agnostic Transformers.,PF-DE9542170991B563,True,single_work_family; no explicit cross-work release or extension evidence,REC-3C1BB60FF7107D12,True,unique
452,REC-26BE38724CE14F44,WORK-5D14DC009BB4E4B8,NIFA: Nonlinear IMC enhanced FPGA for efficient ML inference,B,,10,4,B,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-26BE38724CE14F44:title+abstract,The abstract designs a nonlinear in-memory FPGA fabric that maps dynamic matrix multiplication and attention across Transformer benchmarks.,PF-168385FE1B26DD23,True,single_work_family; no explicit cross-work release or extension evidence,REC-26BE38724CE14F44,True,unique
453,REC-BD77A6758C470A7E,WORK-A2410A6A9D530694,Edge-Efficient Transformer for End-to-End RF Spectrum Monitoring,A,PARAMETERIZED_RTL,14,1,B,True,,CPU_FPGA_FALLBACK,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-BD77A6758C470A7E:title+abstract,"E-SpecFormer is a complete parameterized transformer for RF classification executed through FPGA/CPU co-processing, not an autoregressive language model.",PF-63B1551E46F15176,True,single_work_family; no explicit cross-work release or extension evidence,REC-BD77A6758C470A7E,True,unique
454,REC-3D8BAE87506248E2,WORK-0D2A08EACB2F8B91,PIP-NTT: Towards a Scalable Memory-Parallelized Accelerator for Iterative NTT in PQC,X,,1,3,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-3D8BAE87506248E2:title+abstract,PIP-NTT is a memory-parallelized iterative NTT accelerator specialized for post-quantum cryptography.,,False,,REC-3D8BAE87506248E2,True,unique
